fold_on_predict,fold_on_train,img_id
4,4,Atlanta_nadir29_catid_1030010003315300_748451_3742239
4,4,Atlanta_nadir53_catid_1030010003193D00_748451_3742239
4,4,Atlanta_nadir8_catid_10300100023BC100_748451_3742239
4,4,Atlanta_nadir39_catid_1030010003832800_748451_3742239
4,4,Atlanta_nadir34_catid_1030010003697400_748451_3742239
4,4,Atlanta_nadir25_catid_103001000307D800_748451_3742239
1,1,Atlanta_nadir44_catid_1030010003CCD700_736751_3725589
1,1,Atlanta_nadir7_catid_1030010003D22F00_736751_3725589
1,1,Atlanta_nadir10_catid_1030010003993E00_736751_3725589
1,1,Atlanta_nadir10_catid_1030010003CAF100_736751_3725589
1,1,Atlanta_nadir27_catid_1030010003472200_736751_3725589
1,1,Atlanta_nadir21_catid_1030010003127500_736751_3725589
1,1,Atlanta_nadir47_catid_10300100033C5200_736751_3725589
1,1,Atlanta_nadir32_catid_103001000392F600_736751_3725589
1,1,Atlanta_nadir52_catid_1030010003BDDC00_736751_3725589
1,1,Atlanta_nadir16_catid_1030010002649200_736751_3725589
1,1,Atlanta_nadir14_catid_10300100039AB000_736751_3725589
1,1,Atlanta_nadir19_catid_1030010003C92000_736751_3725589
1,1,Atlanta_nadir42_catid_10300100035D1B00_736751_3725589
1,1,Atlanta_nadir46_catid_1030010003713C00_736751_3725589
1,1,Atlanta_nadir49_catid_1030010003492700_736751_3725589
1,1,Atlanta_nadir13_catid_1030010002B7D800_736751_3725589
1,1,Atlanta_nadir50_catid_10300100039E6200_736751_3725589
1,1,Atlanta_nadir30_catid_10300100036D5200_736751_3725589
1,1,Atlanta_nadir53_catid_1030010003CD4300_736751_3725589
1,1,Atlanta_nadir23_catid_103001000352C200_736751_3725589
1,1,Atlanta_nadir36_catid_1030010003895500_736751_3725589
1,1,Atlanta_nadir29_catid_1030010003315300_736751_3725589
1,1,Atlanta_nadir53_catid_1030010003193D00_736751_3725589
1,1,Atlanta_nadir8_catid_10300100023BC100_736751_3725589
1,1,Atlanta_nadir39_catid_1030010003832800_736751_3725589
1,1,Atlanta_nadir34_catid_1030010003697400_736751_3725589
1,1,Atlanta_nadir25_catid_103001000307D800_736751_3725589
2,2,Atlanta_nadir44_catid_1030010003CCD700_733601_3733239
2,2,Atlanta_nadir7_catid_1030010003D22F00_733601_3733239
2,2,Atlanta_nadir10_catid_1030010003993E00_733601_3733239
2,2,Atlanta_nadir10_catid_1030010003CAF100_733601_3733239
2,2,Atlanta_nadir27_catid_1030010003472200_733601_3733239
2,2,Atlanta_nadir21_catid_1030010003127500_733601_3733239
2,2,Atlanta_nadir47_catid_10300100033C5200_733601_3733239
2,2,Atlanta_nadir32_catid_103001000392F600_733601_3733239
2,2,Atlanta_nadir52_catid_1030010003BDDC00_733601_3733239
2,2,Atlanta_nadir16_catid_1030010002649200_733601_3733239
2,2,Atlanta_nadir14_catid_10300100039AB000_733601_3733239
2,2,Atlanta_nadir19_catid_1030010003C92000_733601_3733239
2,2,Atlanta_nadir42_catid_10300100035D1B00_733601_3733239
2,2,Atlanta_nadir46_catid_1030010003713C00_733601_3733239
2,2,Atlanta_nadir49_catid_1030010003492700_733601_3733239
2,2,Atlanta_nadir13_catid_1030010002B7D800_733601_3733239
2,2,Atlanta_nadir50_catid_10300100039E6200_733601_3733239
2,2,Atlanta_nadir30_catid_10300100036D5200_733601_3733239
2,2,Atlanta_nadir53_catid_1030010003CD4300_733601_3733239
2,2,Atlanta_nadir23_catid_103001000352C200_733601_3733239
2,2,Atlanta_nadir36_catid_1030010003895500_733601_3733239
2,2,Atlanta_nadir29_catid_1030010003315300_733601_3733239
2,2,Atlanta_nadir53_catid_1030010003193D00_733601_3733239
2,2,Atlanta_nadir8_catid_10300100023BC100_733601_3733239
2,2,Atlanta_nadir39_catid_1030010003832800_733601_3733239
2,2,Atlanta_nadir34_catid_1030010003697400_733601_3733239
2,2,Atlanta_nadir25_catid_103001000307D800_733601_3733239
2,2,Atlanta_nadir44_catid_1030010003CCD700_741251_3733689
2,2,Atlanta_nadir7_catid_1030010003D22F00_741251_3733689
2,2,Atlanta_nadir10_catid_1030010003993E00_741251_3733689
2,2,Atlanta_nadir10_catid_1030010003CAF100_741251_3733689
2,2,Atlanta_nadir27_catid_1030010003472200_741251_3733689
2,2,Atlanta_nadir21_catid_1030010003127500_741251_3733689
2,2,Atlanta_nadir47_catid_10300100033C5200_741251_3733689
2,2,Atlanta_nadir32_catid_103001000392F600_741251_3733689
2,2,Atlanta_nadir52_catid_1030010003BDDC00_741251_3733689
2,2,Atlanta_nadir16_catid_1030010002649200_741251_3733689
2,2,Atlanta_nadir14_catid_10300100039AB000_741251_3733689
2,2,Atlanta_nadir19_catid_1030010003C92000_741251_3733689
2,2,Atlanta_nadir42_catid_10300100035D1B00_741251_3733689
2,2,Atlanta_nadir46_catid_1030010003713C00_741251_3733689
2,2,Atlanta_nadir49_catid_1030010003492700_741251_3733689
2,2,Atlanta_nadir13_catid_1030010002B7D800_741251_3733689
2,2,Atlanta_nadir50_catid_10300100039E6200_741251_3733689
2,2,Atlanta_nadir30_catid_10300100036D5200_741251_3733689
2,2,Atlanta_nadir53_catid_1030010003CD4300_741251_3733689
2,2,Atlanta_nadir23_catid_103001000352C200_741251_3733689
2,2,Atlanta_nadir36_catid_1030010003895500_741251_3733689
2,2,Atlanta_nadir29_catid_1030010003315300_741251_3733689
2,2,Atlanta_nadir53_catid_1030010003193D00_741251_3733689
2,2,Atlanta_nadir8_catid_10300100023BC100_741251_3733689
2,2,Atlanta_nadir39_catid_1030010003832800_741251_3733689
2,2,Atlanta_nadir34_catid_1030010003697400_741251_3733689
2,2,Atlanta_nadir25_catid_103001000307D800_741251_3733689
1,1,Atlanta_nadir44_catid_1030010003CCD700_734951_3728739
1,1,Atlanta_nadir7_catid_1030010003D22F00_734951_3728739
1,1,Atlanta_nadir10_catid_1030010003993E00_734951_3728739
1,1,Atlanta_nadir10_catid_1030010003CAF100_734951_3728739
1,1,Atlanta_nadir27_catid_1030010003472200_734951_3728739
1,1,Atlanta_nadir21_catid_1030010003127500_734951_3728739
1,1,Atlanta_nadir47_catid_10300100033C5200_734951_3728739
1,1,Atlanta_nadir32_catid_103001000392F600_734951_3728739
1,1,Atlanta_nadir52_catid_1030010003BDDC00_734951_3728739
1,1,Atlanta_nadir16_catid_1030010002649200_734951_3728739
1,1,Atlanta_nadir14_catid_10300100039AB000_734951_3728739
1,1,Atlanta_nadir19_catid_1030010003C92000_734951_3728739
1,1,Atlanta_nadir42_catid_10300100035D1B00_734951_3728739
1,1,Atlanta_nadir46_catid_1030010003713C00_734951_3728739
1,1,Atlanta_nadir49_catid_1030010003492700_734951_3728739
1,1,Atlanta_nadir13_catid_1030010002B7D800_734951_3728739
1,1,Atlanta_nadir50_catid_10300100039E6200_734951_3728739
1,1,Atlanta_nadir30_catid_10300100036D5200_734951_3728739
1,1,Atlanta_nadir53_catid_1030010003CD4300_734951_3728739
1,1,Atlanta_nadir23_catid_103001000352C200_734951_3728739
1,1,Atlanta_nadir36_catid_1030010003895500_734951_3728739
1,1,Atlanta_nadir29_catid_1030010003315300_734951_3728739
1,1,Atlanta_nadir53_catid_1030010003193D00_734951_3728739
1,1,Atlanta_nadir8_catid_10300100023BC100_734951_3728739
1,1,Atlanta_nadir39_catid_1030010003832800_734951_3728739
1,1,Atlanta_nadir34_catid_1030010003697400_734951_3728739
1,1,Atlanta_nadir25_catid_103001000307D800_734951_3728739
4,4,Atlanta_nadir44_catid_1030010003CCD700_737201_3741339
4,4,Atlanta_nadir7_catid_1030010003D22F00_737201_3741339
4,4,Atlanta_nadir10_catid_1030010003993E00_737201_3741339
4,4,Atlanta_nadir10_catid_1030010003CAF100_737201_3741339
4,4,Atlanta_nadir27_catid_1030010003472200_737201_3741339
4,4,Atlanta_nadir21_catid_1030010003127500_737201_3741339
4,4,Atlanta_nadir47_catid_10300100033C5200_737201_3741339
4,4,Atlanta_nadir32_catid_103001000392F600_737201_3741339
4,4,Atlanta_nadir52_catid_1030010003BDDC00_737201_3741339
4,4,Atlanta_nadir16_catid_1030010002649200_737201_3741339
4,4,Atlanta_nadir14_catid_10300100039AB000_737201_3741339
4,4,Atlanta_nadir19_catid_1030010003C92000_737201_3741339
4,4,Atlanta_nadir42_catid_10300100035D1B00_737201_3741339
4,4,Atlanta_nadir46_catid_1030010003713C00_737201_3741339
4,4,Atlanta_nadir49_catid_1030010003492700_737201_3741339
4,4,Atlanta_nadir13_catid_1030010002B7D800_737201_3741339
4,4,Atlanta_nadir50_catid_10300100039E6200_737201_3741339
4,4,Atlanta_nadir30_catid_10300100036D5200_737201_3741339
4,4,Atlanta_nadir53_catid_1030010003CD4300_737201_3741339
4,4,Atlanta_nadir23_catid_103001000352C200_737201_3741339
4,4,Atlanta_nadir36_catid_1030010003895500_737201_3741339
4,4,Atlanta_nadir29_catid_1030010003315300_737201_3741339
4,4,Atlanta_nadir53_catid_1030010003193D00_737201_3741339
4,4,Atlanta_nadir8_catid_10300100023BC100_737201_3741339
4,4,Atlanta_nadir39_catid_1030010003832800_737201_3741339
4,4,Atlanta_nadir34_catid_1030010003697400_737201_3741339
4,4,Atlanta_nadir25_catid_103001000307D800_737201_3741339
1,1,Atlanta_nadir44_catid_1030010003CCD700_748451_3743589
1,1,Atlanta_nadir7_catid_1030010003D22F00_748451_3743589
1,1,Atlanta_nadir10_catid_1030010003993E00_748451_3743589
1,1,Atlanta_nadir10_catid_1030010003CAF100_748451_3743589
1,1,Atlanta_nadir27_catid_1030010003472200_748451_3743589
1,1,Atlanta_nadir21_catid_1030010003127500_748451_3743589
1,1,Atlanta_nadir47_catid_10300100033C5200_748451_3743589
1,1,Atlanta_nadir32_catid_103001000392F600_748451_3743589
1,1,Atlanta_nadir52_catid_1030010003BDDC00_748451_3743589
1,1,Atlanta_nadir16_catid_1030010002649200_748451_3743589
1,1,Atlanta_nadir14_catid_10300100039AB000_748451_3743589
1,1,Atlanta_nadir19_catid_1030010003C92000_748451_3743589
1,1,Atlanta_nadir42_catid_10300100035D1B00_748451_3743589
1,1,Atlanta_nadir46_catid_1030010003713C00_748451_3743589
1,1,Atlanta_nadir49_catid_1030010003492700_748451_3743589
1,1,Atlanta_nadir13_catid_1030010002B7D800_748451_3743589
1,1,Atlanta_nadir50_catid_10300100039E6200_748451_3743589
1,1,Atlanta_nadir30_catid_10300100036D5200_748451_3743589
1,1,Atlanta_nadir53_catid_1030010003CD4300_748451_3743589
1,1,Atlanta_nadir23_catid_103001000352C200_748451_3743589
1,1,Atlanta_nadir36_catid_1030010003895500_748451_3743589
1,1,Atlanta_nadir29_catid_1030010003315300_748451_3743589
1,1,Atlanta_nadir53_catid_1030010003193D00_748451_3743589
1,1,Atlanta_nadir8_catid_10300100023BC100_748451_3743589
1,1,Atlanta_nadir39_catid_1030010003832800_748451_3743589
1,1,Atlanta_nadir34_catid_1030010003697400_748451_3743589
1,1,Atlanta_nadir25_catid_103001000307D800_748451_3743589
0,0,Atlanta_nadir44_catid_1030010003CCD700_744851_3727839
0,0,Atlanta_nadir7_catid_1030010003D22F00_744851_3727839
0,0,Atlanta_nadir10_catid_1030010003993E00_744851_3727839
0,0,Atlanta_nadir10_catid_1030010003CAF100_744851_3727839
0,0,Atlanta_nadir27_catid_1030010003472200_744851_3727839
0,0,Atlanta_nadir21_catid_1030010003127500_744851_3727839
0,0,Atlanta_nadir47_catid_10300100033C5200_744851_3727839
0,0,Atlanta_nadir32_catid_103001000392F600_744851_3727839
0,0,Atlanta_nadir52_catid_1030010003BDDC00_744851_3727839
0,0,Atlanta_nadir16_catid_1030010002649200_744851_3727839
0,0,Atlanta_nadir14_catid_10300100039AB000_744851_3727839
0,0,Atlanta_nadir19_catid_1030010003C92000_744851_3727839
0,0,Atlanta_nadir42_catid_10300100035D1B00_744851_3727839
0,0,Atlanta_nadir46_catid_1030010003713C00_744851_3727839
0,0,Atlanta_nadir49_catid_1030010003492700_744851_3727839
0,0,Atlanta_nadir13_catid_1030010002B7D800_744851_3727839
0,0,Atlanta_nadir50_catid_10300100039E6200_744851_3727839
0,0,Atlanta_nadir30_catid_10300100036D5200_744851_3727839
0,0,Atlanta_nadir53_catid_1030010003CD4300_744851_3727839
0,0,Atlanta_nadir23_catid_103001000352C200_744851_3727839
0,0,Atlanta_nadir36_catid_1030010003895500_744851_3727839
0,0,Atlanta_nadir29_catid_1030010003315300_744851_3727839
0,0,Atlanta_nadir53_catid_1030010003193D00_744851_3727839
0,0,Atlanta_nadir8_catid_10300100023BC100_744851_3727839
0,0,Atlanta_nadir39_catid_1030010003832800_744851_3727839
0,0,Atlanta_nadir34_catid_1030010003697400_744851_3727839
0,0,Atlanta_nadir25_catid_103001000307D800_744851_3727839
3,3,Atlanta_nadir44_catid_1030010003CCD700_734501_3732789
3,3,Atlanta_nadir7_catid_1030010003D22F00_734501_3732789
3,3,Atlanta_nadir10_catid_1030010003993E00_734501_3732789
3,3,Atlanta_nadir10_catid_1030010003CAF100_734501_3732789
3,3,Atlanta_nadir27_catid_1030010003472200_734501_3732789
3,3,Atlanta_nadir21_catid_1030010003127500_734501_3732789
3,3,Atlanta_nadir47_catid_10300100033C5200_734501_3732789
3,3,Atlanta_nadir32_catid_103001000392F600_734501_3732789
3,3,Atlanta_nadir52_catid_1030010003BDDC00_734501_3732789
3,3,Atlanta_nadir16_catid_1030010002649200_734501_3732789
3,3,Atlanta_nadir14_catid_10300100039AB000_734501_3732789
3,3,Atlanta_nadir19_catid_1030010003C92000_734501_3732789
3,3,Atlanta_nadir42_catid_10300100035D1B00_734501_3732789
3,3,Atlanta_nadir46_catid_1030010003713C00_734501_3732789
3,3,Atlanta_nadir49_catid_1030010003492700_734501_3732789
3,3,Atlanta_nadir13_catid_1030010002B7D800_734501_3732789
3,3,Atlanta_nadir50_catid_10300100039E6200_734501_3732789
3,3,Atlanta_nadir30_catid_10300100036D5200_734501_3732789
3,3,Atlanta_nadir53_catid_1030010003CD4300_734501_3732789
3,3,Atlanta_nadir23_catid_103001000352C200_734501_3732789
3,3,Atlanta_nadir36_catid_1030010003895500_734501_3732789
3,3,Atlanta_nadir29_catid_1030010003315300_734501_3732789
3,3,Atlanta_nadir53_catid_1030010003193D00_734501_3732789
3,3,Atlanta_nadir8_catid_10300100023BC100_734501_3732789
3,3,Atlanta_nadir39_catid_1030010003832800_734501_3732789
3,3,Atlanta_nadir34_catid_1030010003697400_734501_3732789
3,3,Atlanta_nadir25_catid_103001000307D800_734501_3732789
2,2,Atlanta_nadir44_catid_1030010003CCD700_744401_3740889
2,2,Atlanta_nadir7_catid_1030010003D22F00_744401_3740889
2,2,Atlanta_nadir10_catid_1030010003993E00_744401_3740889
2,2,Atlanta_nadir10_catid_1030010003CAF100_744401_3740889
2,2,Atlanta_nadir27_catid_1030010003472200_744401_3740889
2,2,Atlanta_nadir21_catid_1030010003127500_744401_3740889
2,2,Atlanta_nadir47_catid_10300100033C5200_744401_3740889
2,2,Atlanta_nadir32_catid_103001000392F600_744401_3740889
2,2,Atlanta_nadir52_catid_1030010003BDDC00_744401_3740889
2,2,Atlanta_nadir16_catid_1030010002649200_744401_3740889
2,2,Atlanta_nadir14_catid_10300100039AB000_744401_3740889
2,2,Atlanta_nadir19_catid_1030010003C92000_744401_3740889
2,2,Atlanta_nadir42_catid_10300100035D1B00_744401_3740889
2,2,Atlanta_nadir46_catid_1030010003713C00_744401_3740889
2,2,Atlanta_nadir49_catid_1030010003492700_744401_3740889
2,2,Atlanta_nadir13_catid_1030010002B7D800_744401_3740889
2,2,Atlanta_nadir50_catid_10300100039E6200_744401_3740889
2,2,Atlanta_nadir30_catid_10300100036D5200_744401_3740889
2,2,Atlanta_nadir53_catid_1030010003CD4300_744401_3740889
2,2,Atlanta_nadir23_catid_103001000352C200_744401_3740889
2,2,Atlanta_nadir36_catid_1030010003895500_744401_3740889
2,2,Atlanta_nadir29_catid_1030010003315300_744401_3740889
2,2,Atlanta_nadir53_catid_1030010003193D00_744401_3740889
2,2,Atlanta_nadir8_catid_10300100023BC100_744401_3740889
2,2,Atlanta_nadir39_catid_1030010003832800_744401_3740889
2,2,Atlanta_nadir34_catid_1030010003697400_744401_3740889
2,2,Atlanta_nadir25_catid_103001000307D800_744401_3740889
2,2,Atlanta_nadir44_catid_1030010003CCD700_732701_3734589
2,2,Atlanta_nadir7_catid_1030010003D22F00_732701_3734589
2,2,Atlanta_nadir10_catid_1030010003993E00_732701_3734589
2,2,Atlanta_nadir10_catid_1030010003CAF100_732701_3734589
2,2,Atlanta_nadir27_catid_1030010003472200_732701_3734589
2,2,Atlanta_nadir21_catid_1030010003127500_732701_3734589
2,2,Atlanta_nadir47_catid_10300100033C5200_732701_3734589
2,2,Atlanta_nadir32_catid_103001000392F600_732701_3734589
2,2,Atlanta_nadir52_catid_1030010003BDDC00_732701_3734589
2,2,Atlanta_nadir16_catid_1030010002649200_732701_3734589
2,2,Atlanta_nadir14_catid_10300100039AB000_732701_3734589
2,2,Atlanta_nadir19_catid_1030010003C92000_732701_3734589
2,2,Atlanta_nadir42_catid_10300100035D1B00_732701_3734589
2,2,Atlanta_nadir46_catid_1030010003713C00_732701_3734589
2,2,Atlanta_nadir49_catid_1030010003492700_732701_3734589
2,2,Atlanta_nadir13_catid_1030010002B7D800_732701_3734589
2,2,Atlanta_nadir50_catid_10300100039E6200_732701_3734589
2,2,Atlanta_nadir30_catid_10300100036D5200_732701_3734589
2,2,Atlanta_nadir53_catid_1030010003CD4300_732701_3734589
2,2,Atlanta_nadir23_catid_103001000352C200_732701_3734589
2,2,Atlanta_nadir36_catid_1030010003895500_732701_3734589
2,2,Atlanta_nadir29_catid_1030010003315300_732701_3734589
2,2,Atlanta_nadir53_catid_1030010003193D00_732701_3734589
2,2,Atlanta_nadir8_catid_10300100023BC100_732701_3734589
2,2,Atlanta_nadir39_catid_1030010003832800_732701_3734589
2,2,Atlanta_nadir34_catid_1030010003697400_732701_3734589
2,2,Atlanta_nadir25_catid_103001000307D800_732701_3734589
3,3,Atlanta_nadir44_catid_1030010003CCD700_745751_3740439
3,3,Atlanta_nadir7_catid_1030010003D22F00_745751_3740439
3,3,Atlanta_nadir10_catid_1030010003993E00_745751_3740439
3,3,Atlanta_nadir10_catid_1030010003CAF100_745751_3740439
3,3,Atlanta_nadir27_catid_1030010003472200_745751_3740439
3,3,Atlanta_nadir21_catid_1030010003127500_745751_3740439
3,3,Atlanta_nadir47_catid_10300100033C5200_745751_3740439
3,3,Atlanta_nadir32_catid_103001000392F600_745751_3740439
3,3,Atlanta_nadir52_catid_1030010003BDDC00_745751_3740439
3,3,Atlanta_nadir16_catid_1030010002649200_745751_3740439
3,3,Atlanta_nadir14_catid_10300100039AB000_745751_3740439
3,3,Atlanta_nadir19_catid_1030010003C92000_745751_3740439
3,3,Atlanta_nadir42_catid_10300100035D1B00_745751_3740439
3,3,Atlanta_nadir46_catid_1030010003713C00_745751_3740439
3,3,Atlanta_nadir49_catid_1030010003492700_745751_3740439
3,3,Atlanta_nadir13_catid_1030010002B7D800_745751_3740439
3,3,Atlanta_nadir50_catid_10300100039E6200_745751_3740439
3,3,Atlanta_nadir30_catid_10300100036D5200_745751_3740439
3,3,Atlanta_nadir53_catid_1030010003CD4300_745751_3740439
3,3,Atlanta_nadir23_catid_103001000352C200_745751_3740439
3,3,Atlanta_nadir36_catid_1030010003895500_745751_3740439
3,3,Atlanta_nadir29_catid_1030010003315300_745751_3740439
3,3,Atlanta_nadir53_catid_1030010003193D00_745751_3740439
3,3,Atlanta_nadir8_catid_10300100023BC100_745751_3740439
3,3,Atlanta_nadir39_catid_1030010003832800_745751_3740439
3,3,Atlanta_nadir34_catid_1030010003697400_745751_3740439
3,3,Atlanta_nadir25_catid_103001000307D800_745751_3740439
1,1,Atlanta_nadir44_catid_1030010003CCD700_739901_3743589
1,1,Atlanta_nadir7_catid_1030010003D22F00_739901_3743589
1,1,Atlanta_nadir10_catid_1030010003993E00_739901_3743589
1,1,Atlanta_nadir10_catid_1030010003CAF100_739901_3743589
1,1,Atlanta_nadir27_catid_1030010003472200_739901_3743589
1,1,Atlanta_nadir21_catid_1030010003127500_739901_3743589
1,1,Atlanta_nadir47_catid_10300100033C5200_739901_3743589
1,1,Atlanta_nadir32_catid_103001000392F600_739901_3743589
1,1,Atlanta_nadir52_catid_1030010003BDDC00_739901_3743589
1,1,Atlanta_nadir16_catid_1030010002649200_739901_3743589
1,1,Atlanta_nadir14_catid_10300100039AB000_739901_3743589
1,1,Atlanta_nadir19_catid_1030010003C92000_739901_3743589
1,1,Atlanta_nadir42_catid_10300100035D1B00_739901_3743589
1,1,Atlanta_nadir46_catid_1030010003713C00_739901_3743589
1,1,Atlanta_nadir49_catid_1030010003492700_739901_3743589
1,1,Atlanta_nadir13_catid_1030010002B7D800_739901_3743589
1,1,Atlanta_nadir50_catid_10300100039E6200_739901_3743589
1,1,Atlanta_nadir30_catid_10300100036D5200_739901_3743589
1,1,Atlanta_nadir53_catid_1030010003CD4300_739901_3743589
1,1,Atlanta_nadir23_catid_103001000352C200_739901_3743589
1,1,Atlanta_nadir36_catid_1030010003895500_739901_3743589
1,1,Atlanta_nadir29_catid_1030010003315300_739901_3743589
1,1,Atlanta_nadir53_catid_1030010003193D00_739901_3743589
1,1,Atlanta_nadir8_catid_10300100023BC100_739901_3743589
1,1,Atlanta_nadir39_catid_1030010003832800_739901_3743589
1,1,Atlanta_nadir34_catid_1030010003697400_739901_3743589
1,1,Atlanta_nadir25_catid_103001000307D800_739901_3743589
4,4,Atlanta_nadir44_catid_1030010003CCD700_742151_3742239
4,4,Atlanta_nadir7_catid_1030010003D22F00_742151_3742239
4,4,Atlanta_nadir10_catid_1030010003993E00_742151_3742239
4,4,Atlanta_nadir10_catid_1030010003CAF100_742151_3742239
4,4,Atlanta_nadir27_catid_1030010003472200_742151_3742239
4,4,Atlanta_nadir21_catid_1030010003127500_742151_3742239
4,4,Atlanta_nadir47_catid_10300100033C5200_742151_3742239
4,4,Atlanta_nadir32_catid_103001000392F600_742151_3742239
4,4,Atlanta_nadir52_catid_1030010003BDDC00_742151_3742239
4,4,Atlanta_nadir16_catid_1030010002649200_742151_3742239
4,4,Atlanta_nadir14_catid_10300100039AB000_742151_3742239
4,4,Atlanta_nadir19_catid_1030010003C92000_742151_3742239
4,4,Atlanta_nadir42_catid_10300100035D1B00_742151_3742239
4,4,Atlanta_nadir46_catid_1030010003713C00_742151_3742239
4,4,Atlanta_nadir49_catid_1030010003492700_742151_3742239
4,4,Atlanta_nadir13_catid_1030010002B7D800_742151_3742239
4,4,Atlanta_nadir50_catid_10300100039E6200_742151_3742239
4,4,Atlanta_nadir30_catid_10300100036D5200_742151_3742239
4,4,Atlanta_nadir53_catid_1030010003CD4300_742151_3742239
4,4,Atlanta_nadir23_catid_103001000352C200_742151_3742239
4,4,Atlanta_nadir36_catid_1030010003895500_742151_3742239
4,4,Atlanta_nadir29_catid_1030010003315300_742151_3742239
